Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
hibiscus tea k cups,34,34,110,82.12,0.61,https://www.dunkindonuts.com/en/food-drinks/hot-drinks/tea,0,0,0,1,662000,"[41,41,53,53,82,82,100,82,53,53,53,41]",8/15/2020,"Image pack, Reviews, Video, Image, AdWords bottom, People also ask"
royal restaurant houston menu,86,86,90,85.12,0,https://www.dunkindonuts.com/,0,0,0,0.01,15500000,"[56,11,11,11,22,78,11,22,78,11,11,100]",8/16/2020,"Knowledge panel, Image pack, Site links, Reviews, Featured snippet"
pop drinks henderson,83,83,50,79.09,0,https://www.dunkindonuts.com/,0,0,0,0.1,4480000,"[14,14,43,14,100,14,14,14,43,100,14,29]",8/18/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, AdWords top"
girl with coffee cup images,63,63,40,88.1,0,https://www.dunkindonuts.com/en/menu,0,0,0,0.29,197000000,"[0,0,0,0,0,0,0,0,0,0,100,100]",8/16/2020,"Image pack, Reviews, Video"
blue river cafe menu,99,99,30,79.23,0,https://www.dunkindonuts.com/,0,0,0,0,147000000,"[14,14,14,14,14,29,29,43,14,100,14,100]",8/21/2020,"Image pack, Reviews"
restaurants in watertown ny,98,98,2900,74.27,0,https://www.dunkindonuts.com/,0,0,0,0.02,5860000,"[100,100,82,66,66,82,66,82,55,36,36,66]",8/16/2020,"Local pack, Image pack, Site links, Reviews"
2 whole wheat bread nutrition,92,92,40,83.21,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,0,0,0,0,68700000,"[0,0,0,0,0,0,0,0,0,25,75,100]",8/26/2020,"Knowledge panel, Reviews, Featured snippet, Image, People also ask"
driving directions from toronto to london ontario,99,99,30,84.38,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,24300000,"[0,100,0,0,0,0,100,0,0,0,0,0]",8/14/2020,"Instant answer, Reviews, People also ask, FAQ"
coffee bean menu list,61,61,30,79.62,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee,0,0,0,0,104000000,"[0,0,100,11,0,0,0,11,100,11,0,0]",8/23/2020,"Image pack, Site links, Reviews, Tweet, People also ask"
3 dollar cafe menu,69,69,880,85.05,1.06,https://www.dunkindonuts.com/en/menu,0,0,0,0.02,35900000,"[88,72,88,88,88,88,100,100,72,72,100,100]",8/29/2020,"Local pack, Image pack, Site links, Featured snippet, Image"
easter sprinkles walmart,89,89,50,92.26,0,https://www.dunkindonuts.com/,0,0,0,1,1010000,"[100,45,9,0,9,0,0,0,0,0,9,18]",8/1/2020,"Image pack, Reviews, Video, Image, Video Carousel"
dunkin donuts baseball park,96,96,40,70.34,0,https://www.dunkindonuts.com/,0,0,0,0,830000,"[100,33,33,67,100,67,33,67,33,67,33,0]",8/16/2020,"Image pack, Site links, Reviews, Video Carousel, People also ask"
cosmos pizza menu murrysville pa,64,64,50,85.87,0,https://www.dunkindonuts.com/,0,0,0,0,70,"[0,0,0,0,0,0,0,0,29,100,14,14]",8/19/2020,"Knowledge panel, Image pack, Reviews, Featured snippet"
when does doordash pay you,95,95,720,84.05,4.89,https://www.dunkindonuts.com/en/dunkin-delivers,0,0,0,0.01,13700000,"[21,25,14,21,14,14,25,25,31,53,100,84]",8/29/2020,"Image pack, Site links, Featured snippet, Video Carousel, People also ask, FAQ"
baskin robbins part time,43,43,40,82.61,0.55,https://www.dunkindonuts.com/en/careers,0,0,0,0.16,1150000,"[20,20,20,20,20,20,20,20,20,20,40,100]",8/27/2020,"Image pack, Video, Image, Jobs search, People also ask"
starbucks reload error,53,53,40,81.47,0,https://www.dunkindonuts.com/en/about/contact-us/faqs,0,0,0,0,572000,"[79,100,79,7,7,7,14,21,14,7,7,7]",8/17/2020,"Site links, Reviews, Video, Featured snippet"
smuckers owned by,49,49,90,76.8,0,https://news.dunkindonuts.com/news/dunkin-brands-the-j-m-smucker-company-and-keurig-expand-partnership-to-make-dunkin-k-cup-packs-available-at-retail-outlets-nationwide-and-online,0,0,0,0,47000,"[20,20,20,100,20,20,20,20,40,40,20,20]",8/22/2020,"Site links, Reviews, Featured snippet, People also ask, FAQ"
pilot gas station rewards card,66,66,20,79.47,1.98,https://news.dunkindonuts.com/news/shell-and-dunkin-announce-partnership-and-loyalty-promotion-through-fuel-rewardsR-program,0,0,0,0.38,11300000,"[20,20,100,40,20,20,20,20,40,20,20,40]",8/14/2020,"Image pack, Site links, Reviews, Video Carousel, People also ask"
sf bay coffee discount code,79,79,20,80.34,3.66,https://www.dunkindonuts.com/en/locations,0,0,0,0.99,45,"[0,0,0,0,0,0,0,100,50,50,50,50]",8/27/2020,"Image pack, Video, AdWords top, FAQ"
unlock palm pre plus free,83,83,40,71.7,0,https://www.dunkindonuts.com/,0,0,0,0,2620000,"[0,0,0,0,100,20,0,0,0,0,0,0]",8/18/2020,"Image pack, Site links, Reviews, Video, Featured snippet, People also ask"
homemade apple cider donuts near me,93,93,30,81.73,0,https://www.dunkindonuts.com/en/menu/donuts/donuts,0,0,0,0,14600000,"[33,0,11,0,11,78,11,22,11,100,22,100]",8/17/2020,"Local pack, Image pack, Site links, Reviews, Image, People also ask"
how to twist a pretzel,74,74,480,76.82,0,https://news.dunkindonuts.com/file?fid=56bc822cacae6e3eab4f72db,0,0,0,0,4280000,"[32,26,26,39,32,48,48,48,48,59,48,100]",8/7/2020,"Image pack, Reviews, Video, Featured snippet, Image, People also ask"
town centre near me now,73,73,40,80.2,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,2740000000,"[0,0,0,0,0,100,0,0,11,0,0,0]",8/20/2020,"Local pack, Site links"
dunkin donuts montgomery al,4,4,140,87.96,0,https://www.dunkindonuts.com/en/locations,9,0,0,0.06,89,"[82,82,100,100,65,65,65,100,65,65,82,82]",8/25/2020,"Knowledge panel, Image pack, Reviews, Video"
bagel stores that deliver near me,70,70,50,72.24,1.95,https://www.dunkindonuts.com/en/menu,0,0,0,0.7,94100000,"[7,14,14,79,79,36,14,21,100,100,7,50]",8/17/2020,"Local pack, Reviews"
google fraps download,27,27,90,86.65,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,1190000,"[0,0,0,0,0,0,0,0,0,0,100,100]",8/24/2020,"Image pack, Site links, Reviews, Video"
girl scout store springfield mo,78,78,90,66.72,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,1410000,"[14,29,14,100,14,29,29,14,14,14,57,14]",8/20/2020,"Knowledge panel, Image pack, Site links, Reviews, FAQ"
what you can do with nail polish,70,70,70,75.49,0,https://news.dunkindonuts.com/blog/dunkin-signature-nail-polish-collection,0,0,0,0,346000000,"[0,0,14,43,0,0,0,0,0,0,14,100]",8/27/2020,"Featured snippet, Video Carousel"
bread and brew delivery,81,81,20,76.74,1.44,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,0.31,16100000,"[0,0,0,0,0,0,0,0,100,33,33,100]",8/19/2020,"Knowledge panel, Image pack, Site links, Reviews"
healthiest breakfast option at dunkin donuts,3,3,90,87.62,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,8,0,0,0.08,44,"[0,0,0,11,11,100,78,11,11,44,33,11]",8/19/2020,"Image pack, Site links, Featured snippet, People also ask"
dunkin donuts leicester ma,59,59,30,86.26,0,https://www.dunkindonuts.com/,0,0,0,0.03,72,"[29,57,14,29,29,14,14,100,14,43,71,14]",8/16/2020,"Knowledge panel, Image pack, Reviews"
mobile mini bristol,86,86,40,76.47,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,23000000,"[0,57,14,14,0,14,14,71,0,100,14,0]",8/16/2020,"Knowledge panel, Video, AdWords top"
cafe concord ca,76,76,70,72.32,0,https://www.dunkindonuts.com/,0,0,0,0,89,"[29,14,57,100,29,71,14,14,29,14,29,14]",8/24/2020,"Local pack, Image pack, Reviews, Video, AdWords top"
pullman moscow regional airport washington state university,93,93,70,74.26,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,97,"[33,33,33,33,100,33,33,33,33,33,33,33]",8/19/2020,"Knowledge panel, Image pack, Site links, Reviews, Video, FAQ"
dunkin donuts on western,2,2,320,77.91,0,https://www.dunkindonuts.com/en/locations,41,0,0,0.01,84,"[82,82,100,82,82,82,67,67,67,67,82,82]",8/15/2020,"Local pack, Image pack, Reviews, Tweet, Video Carousel"
chicopee walmart application,54,54,40,88.66,0.24,https://www.dunkindonuts.com/en/careers/career-opportunities,0,0,0,0.35,56,"[100,0,22,44,11,22,11,78,11,33,11,100]",8/18/2020,"Image pack, Site links, AdWords top, People also ask"
hot chocolate run mn coupon,70,70,30,62.86,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,74,"[11,11,11,0,0,0,11,11,100,11,11,56]",8/17/2020,"Image pack, Site links, Reviews, FAQ"
fake fruit near me,56,56,40,89.3,0,https://news.dunkindonuts.com/news/dunkin-refreshers,0,0,0,1,752000000,"[67,33,33,67,100,33,33,33,67,33,33,33]",8/17/2020,"Local pack, Image pack, Reviews, Video"
sln city site for sale,45,45,30,58.03,0,https://www.dunkindonuts.com/,0,0,0,0,2410000,"[0,0,0,0,0,0,0,50,100,0,50,0]",8/16/2020,"Image pack, Site links, Reviews, Video, Featured snippet"
does doordash close,54,54,260,90.83,3.2,https://www.dunkindonuts.com/en/dunkin-delivers,0,0,0,0.06,14000000,"[66,66,53,66,81,100,100,100,66,81,81,81]",8/21/2020,"Site links, Reviews, Tweet, AdWords bottom, Video Carousel, People also ask"
starbucks holiday menu calories,61,61,50,86.02,0,https://www.dunkindonuts.com/en/food-drinks/hot-drinks/latte,0,0,0,0,1590000,"[0,0,0,0,100,14,0,14,14,0,0,14]",8/18/2020,"Image pack, Featured snippet, Video Carousel, People also ask"
sell steel online,95,95,30,63.58,0,https://www.dunkindonuts.com/en/shop,0,0,0,0,1090000000,"[14,14,14,43,14,100,14,14,14,71,29,57]",8/17/2020,"Site links, Reviews, AdWords bottom"
va hospital near me now,71,71,20,91.44,7.95,https://www.dunkindonuts.com/en/locations,0,0,0,0.04,1740000000,"[1,1,10,100,19,1,1,24,7,1,1,6]",8/15/2020,"Local pack, Image pack, Site links, Reviews, People also ask"
tupelo alley portland oregon,73,73,30,84.99,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.07,85,"[100,71,29,14,14,43,14,14,14,43,0,14]",8/25/2020,"Knowledge panel, Image pack, Site links, Reviews, Video Carousel"
bakers burgers deal of the day,65,65,20,88.86,0,https://www.dunkindonuts.com/en/menu,0,0,0,0,83,"[25,50,25,25,25,25,100,25,25,25,50,75]",8/23/2020,"Image pack, Site links, Reviews"
i cup almond milk calories,81,81,40,83.52,0,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,0,22700000,"[100,14,14,14,14,29,14,14,29,57,57,57]",8/18/2020,"Instant answer, Knowledge panel, Site links, Reviews, Video, Image, People also ask"
nasdaq 2014 holidays,58,58,30,69.17,0,https://news.dunkindonuts.com/news/celebrate-national-iced-tea-day-with-dunkin-donuts-99-cent-iced-tea-mobile-offer-2944525?page=30,0,0,0,0,1860000,"[0,0,0,0,0,0,50,0,100,50,50,0]",8/20/2020,"Image pack, Reviews, Video, Featured snippet, FAQ"
what's a cold brew,58,58,90,79.84,1.27,https://www.dunkindonuts.com/en/menu/espresso-and-coffee/cold-brew,0,0,0,0.03,152000000,"[12,6,6,6,24,100,6,24,6,6,24,6]",8/16/2020,"Knowledge panel, Reviews, Image, Video Carousel, People also ask, FAQ"
nearest store open,21,21,590,92.81,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.03,406000000,"[59,39,32,59,39,100,59,59,88,59,48,48]",8/21/2020,
dunkin donuts tropical mango smoothie recipe,3,3,90,84.14,0,https://news.dunkindonuts.com/news/summer-brings-new-fruit-smoothies-to-dunkin-donuts,8,0,0,0,29,"[100,11,11,0,0,0,33,0,0,11,11,22]",8/16/2020,"Image pack, Reviews, Video, Image, Video Carousel"
dunkin donuts tropical mango smoothie recipe,2,2,90,84.14,0,https://news.dunkindonuts.com/blog/celebrate-the-fourth-of-july-with-dunkin-fruit-smoothies-a-refreshing-new-recipe,11,0,0,0,29,"[100,11,11,0,0,0,33,0,0,11,11,22]",8/16/2020,"Image pack, Reviews, Video, Image, Video Carousel"
places cool near me,87,87,30,85.89,0,https://www.dunkindonuts.com/,0,0,0,0.01,1970000000,"[14,14,14,29,14,14,100,29,14,14,14,14]",8/18/2020,"Reviews, Featured snippet"
who was the winner of america's got talent 2019,60,60,110,92.29,0,https://news.dunkindonuts.com/blog/Americas-got-talent-design-a-cup,0,0,0,0.01,112000000,"[10,15,100,23,19,23,23,35,10,6,10,10]",8/16/2020,"Knowledge panel, Image pack, Tweet, Video, People also ask"
another word for donut or croissant,50,50,20,86.36,0,https://news.dunkindonuts.com/internal_redirect/cms.ipressroom.com.s3.amazonaws.com/285/files/201610/Dunkin%27%20Donuts%20History_11%203%2016.pdf,0,0,0,0.01,1600000,"[100,33,67,33,33,33,33,67,100,33,100,67]",8/23/2020,"Image pack, Site links, Reviews, Video, Featured snippet, People also ask"
how to get popcorn time to load faster,78,78,40,77.49,0,https://www.dunkindonuts.com/,0,0,0,0,3740000,"[33,33,0,33,33,33,33,33,0,33,100,33]",8/4/2020,"Image pack, Site links, Reviews, Video Carousel, People also ask, FAQ"
amazon gift card print out,71,72,30,99.81,0,https://www.dunkindonuts.com/en/dd-cards/gift-cards,0,0,0,0.13,422000000,"[4,4,4,12,4,8,4,8,100,4,4,4]",8/30/2020,"Image pack, AdWords top, Video Carousel, People also ask, FAQ"
power sandwich dunkin,1,1,170,82.22,0,https://news.dunkindonuts.com/blog/what-is-power-breakfast-sandwich,136,0,0,0.01,76,"[100,81,34,28,28,44,66,81,44,22,28,44]",8/25/2020,"Image pack, Site links, Image, Video Carousel, People also ask"
power sandwich dunkin,3,3,170,82.22,0,https://news.dunkindonuts.com/blog/blog_custom-20190110,3,0,0,0.01,76,"[100,81,34,28,28,44,66,81,44,22,28,44]",8/25/2020,"Image pack, Site links, Image, Video Carousel, People also ask"
power sandwich dunkin,2,2,170,82.22,0,https://www.dunkindonuts.com/en/menu/sandwiches-and-more,4,0,0,0.01,76,"[100,81,34,28,28,44,66,81,44,22,28,44]",8/25/2020,"Image pack, Site links, Image, Video Carousel, People also ask"
green mountain k cup calories,65,65,20,79.55,0.91,https://www.dunkindonuts.com/en/food-drinks/brew-at-home/k-cups,0,0,0,0.88,83,"[100,14,14,14,29,14,100,14,14,43,14,14]",8/17/2020,"Image pack, Site links, Reviews, Featured snippet, People also ask"
kosher restaurants buffalo ny,70,70,30,65.37,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.1,85,"[6,6,6,6,100,6,6,18,6,6,24,6]",8/16/2020,"Local pack, Image pack, Site links, Reviews"
blueberry card,64,64,50,70.69,0,https://www.dunkindonuts.com/en/food-drinks/bakery-snacks/muffins,0,0,0,0.2,84500000,"[11,11,44,11,22,100,22,11,33,33,11,11]",8/17/2020,"Image pack, Site links, Reviews, Video, Image"
shell gas card login,33,33,2400,75.17,2.4,https://www.dunkindonuts.com/shell,0,0,0,0.02,127000000,"[66,66,66,83,83,83,100,83,83,66,66,66]",8/30/2020,"Video, People also ask, FAQ"
me fuel 5,49,49,40,81.76,0,https://www.dunkindonuts.com/shell,0,0,0,0,998000000,"[0,0,0,0,0,25,0,0,25,0,25,100]",8/29/2020,"Image pack, Video Carousel, FAQ"
faux nuts donuts,79,79,90,72.4,0,https://news.dunkindonuts.com/blog/dunkin-beyond-meat-sausage-breakfast,0,0,0,0,2200000,"[0,14,0,100,14,0,0,0,0,14,14,43]",8/17/2020,"Local pack, Image pack, Site links, Reviews, Video, Image, Video Carousel"
phoenix scout shop,77,77,90,65.02,0,https://www.dunkindonuts.com/en/menu,0,0,0,0.08,8050000,"[24,100,81,52,52,52,43,52,24,10,14,52]",8/16/2020,"Knowledge panel, Image pack, Site links, Reviews"
dunkin donuts pumpkin spice 2018 release date,6,6,30,87.98,0,https://news.dunkindonuts.com/news/feeding-fall-cravings-dunkin-donuts-pumpkin-and-maple-pecan-flavored-coffees-return-by-august-27-along-with-new-items-for-autumn,1,0,0,0,304000,"[0,0,0,0,0,0,0,0,0,0,100,33]",8/18/2020,"Image pack, Reviews, Featured snippet, Image, People also ask"
dunkin donuts pumpkin spice 2018 release date,7,7,30,87.98,0,https://news.dunkindonuts.com/news,1,0,0,0,304000,"[0,0,0,0,0,0,0,0,0,0,100,33]",8/18/2020,"Image pack, Reviews, Featured snippet, Image, People also ask"
dunkin donuts pumpkin spice 2018 release date,5,5,30,87.98,0,https://news.dunkindonuts.com/news/taste-for-fall-fulfilled-dunkins-pumpkin-menu-arrives-august-21,1,0,0,0,304000,"[0,0,0,0,0,0,0,0,0,0,100,33]",8/18/2020,"Image pack, Reviews, Featured snippet, Image, People also ask"
jm store,100,100,50,73.42,6.87,https://news.dunkindonuts.com/news/dunkin-brands-the-j-m-smucker-company-and-keurig-expand-partnership-to-make-dunkin-k-cup-packs-available-at-retail-outlets-nationwide-and-online,0,0,0,0.26,579000000,"[80,40,20,20,60,20,80,60,20,100,20,20]",8/27/2020,"Local pack, Site links"
cookies n creme candy,87,87,70,89.36,0,https://news.dunkindonuts.com/blog/dunkin-hershey-candy-flavors-2019,0,0,0,0.83,12800000,"[25,25,25,25,25,50,25,25,50,100,25,25]",8/26/2020,"Image pack, Site links, Reviews, Image, AdWords top, Video Carousel"
downtown greenville nc things to do,98,98,70,74.95,1.46,https://www.dunkindonuts.com/,0,0,0,0.04,2290000,"[100,100,53,53,53,53,41,41,29,12,6,6]",8/19/2020,"Local pack, Image pack, Site links, Featured snippet, Video Carousel, People also ask"
donut shop for sale in dallas tx,34,34,50,71.02,0,https://www.dunkindonuts.com/,0,0,0,0.44,848000,"[11,11,11,56,11,11,11,100,11,11,11,11]",8/17/2020,"Image pack, Reviews"
directions to madison wisconsin airport,95,95,40,76.29,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,1760000,"[33,33,67,100,33,33,67,33,33,33,100,33]",8/23/2020,"Instant answer, Image pack, Reviews"
bakery escondido ca,88,88,110,82.23,0,https://www.dunkindonuts.com/en/locations,0,0,0,0.42,56,"[29,65,53,53,82,82,100,100,41,41,65,82]",8/16/2020,"Local pack, Image pack, Site links, Reviews"
dunkin menu munchkins,3,3,20,82.4,1.32,https://www.dunkindonuts.com/en/menu/donuts,1,0,2,0.13,203000,"[0,0,0,0,0,0,0,0,0,0,100,100]",8/15/2020,"Image pack, Featured snippet, People also ask"
dunkin menu munchkins,2,2,20,82.4,1.32,https://www.dunkindonuts.com/en/food-drinks/donuts/munchkins,2,0,3,0.13,203000,"[0,0,0,0,0,0,0,0,0,0,100,100]",8/15/2020,"Image pack, Featured snippet, People also ask"
whens the ravens game,43,43,70,91.69,0,https://www.dunkindonuts.com/en/local-teams-terms-of-use,0,0,0,0,356000,"[0,0,0,0,0,15,2,2,100,67,0,0]",8/14/2020,"Site links, Reviews, Video, Video Carousel, People also ask"
best tasting hot tea at starbucks,50,50,20,87.81,0,https://www.dunkindonuts.com/en/menu/teas-and-more/tea,0,0,0,0.02,2530000,"[33,33,33,33,33,33,33,33,67,67,67,100]",8/16/2020,"Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
fancy coffee shops,79,79,210,87.37,0,https://www.dunkindonuts.com/en/menu,0,0,0,0.07,170000000,"[66,81,66,66,100,81,100,81,53,44,34,44]",8/27/2020,"Local pack, Image pack, Image, People also ask"
texas roadhouse new philadelphia,79,75,320,86.57,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,96,"[54,15,13,44,44,24,24,54,24,24,100,82]",8/30/2020,"Knowledge panel, Image pack, Video, Video Carousel"
voter registration in lancaster ca,81,81,90,67.67,0,https://www.dunkindonuts.com/,0,0,0,0,83,"[0,0,0,0,0,100,0,0,0,0,0,100]",8/27/2020,"Image pack, FAQ"
dairy free k cups,43,43,20,77.49,1.65,https://www.dunkindonuts.com/en/food-drinks/brew-at-home/k-cups,0,0,0,1,21100000,"[9,18,18,9,9,9,9,9,100,18,18,9]",8/16/2020,"Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
dunkin donuts sesame bagel with cream cheese calories,2,2,140,82.83,0,https://www.dunkindonuts.com/en/food-drinks/bakery-snacks/bagels,18,0,0,0,26,"[65,100,65,65,42,42,81,54,42,35,42,42]",8/16/2020,"Image pack, Reviews, Featured snippet, Image, People also ask"
hockey onesie baby,61,61,170,81.86,0.27,https://news.dunkindonuts.com/blog/blog_custom-20190312,0,0,0,1,1240000,"[65,54,81,81,81,100,81,81,54,65,54,65]",8/16/2020,"Image pack, Reviews, Video"
orlando to manchester today,83,83,30,80.92,0,https://www.dunkindonuts.com/,0,0,0,0.04,26200000,"[0,0,0,0,0,43,43,100,43,14,43,14]",8/21/2020,"Site links, Reviews, Video, AdWords top, AdWords bottom, FAQ"
distance portland to boise,86,86,40,79.46,0,https://www.dunkindonuts.com/en/locations,0,0,0,0,2760000,"[14,14,29,14,14,14,14,14,14,29,100,71]",8/15/2020,"Instant answer, Site links, Video, People also ask, FAQ"
world beverage duluth,91,91,110,79.89,0,https://www.dunkindonuts.com/,0,0,0,0,2830000,"[12,19,35,42,65,100,42,35,19,54,65,81]",8/15/2020,"Knowledge panel, Image pack, Site links, Reviews"
where to buy girl scout cookies near me,86,86,590,70.48,0.64,https://news.dunkindonuts.com/news/dunkin-brings-back-beloved-girl-scout-cookieTM-inspired-coffee-flavors-coconut-caramel-and-thin-mintsR,0,0,0,0.43,94900000,"[0,0,0,0,0,0,13,100,16,1,1,1]",8/16/2020,"Reviews, People also ask"
nearest world market,85,85,480,75.79,0.74,https://www.dunkindonuts.com/,0,0,0,0.05,427000000,"[39,48,39,39,88,100,59,48,32,7,17,26]",8/16/2020,"Local pack, Site links, Reviews, People also ask"
